ONSConstID,geometry,geometry_vertex_count,ConstituencyName,RegionID,RegionName,CountryID,CountryName,Description
E14000540,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.070421,51.534917 0.080477,51.527633 0.095015,51.52043 0.099706,51.511899 0.127008,51.515507 0.140872,51.513049 0.145979,51.522537 0.147716,51.531594 0.141294,51.540019 0.156341,51.542396 0.154334,51.551317 0.139809,51.551406 0.147837,51.559473 0.129317,51.566531 0.11748,51.559163 0.10827,51.552057 0.096425,51.546902 0.068327,51.544414</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,Barking,Barking,London,K02000001,UK,Westminster Constituency
E14000541,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-1.575619,53.597738 -1.574886,53.588286 -1.561958,53.583304 -1.557323,53.574715 -1.542867,53.572022 -1.540888,53.563066 -1.52531,53.561366 -1.510009,53.557456 -1.502933,53.549492 -1.505642,53.54035 -1.499259,53.531851 -1.492031,53.539995 -1.476899,53.538589 -1.463955,53.543232 -1.45383,53.54996 -1.438775,53.551494 -1.424502,53.554908 -1.405121,53.559465 -1.418277,53.565539 -1.433423,53.56549 -1.442164,53.572964 -1.431509,53.580443 -1.431034,53.59269 -1.424925,53.604439 -1.439508,53.607229 -1.455045,53.607895 -1.470152,53.6019 -1.481691,53.596007 -1.501479,53.599863 -1.519892,53.599296 -1.532976,53.593708 -1.544721,53.599486 -1.557597,53.605898</coordinates></LinearRing></outerBoundaryIs></Polygon>",34,Barnsley Central,Barnsley Central,Yorkshire and The Humber,K02000001,UK,Westminster Constituency
E14000542,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-1.424502,53.554908 -1.438775,53.551494 -1.45383,53.54996 -1.463955,53.543232 -1.476899,53.538589 -1.492031,53.539995 -1.499259,53.531851 -1.486109,53.527068 -1.486574,53.518038 -1.489861,53.509101 -1.482005,53.501012 -1.472384,53.493856 -1.467431,53.485195 -1.455203,53.471748 -1.450474,53.480429 -1.443545,53.488727 -1.428738,53.486307 -1.417051,53.49217 -1.410778,53.500485 -1.396501,53.505229 -1.385488,53.51148 -1.370706,53.514715 -1.354149,53.51355 -1.356753,53.522418 -1.343384,53.526678 -1.329303,53.530274 -1.329988,53.53926 -1.334502,53.547932 -1.332051,53.562811 -1.343688,53.574811 -1.348633,53.583324 -1.357805,53.595985 -1.367096,53.603193 -1.382071,53.605066 -1.39538,53.600485 -1.410564,53.601261 -1.424925,53.604439 -1.431034,53.59269 -1.431509,53.580443 -1.442164,53.572964 -1.433423,53.56549 -1.418277,53.565539 -1.405121,53.559465</coordinates></LinearRing></outerBoundaryIs></Polygon>",44,Barnsley East,Barnsley East,Yorkshire and The Humber,K02000001,UK,Westminster Constituency
E14000543,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-3.129979,54.411578 -3.144508,54.40844 -3.159982,54.406932 -3.169737,54.399974 -3.173208,54.391074 -3.180016,54.383002 -3.182365,54.374084 -3.18892,54.36582 -3.194822,54.357437 -3.208548,54.351963 -3.218439,54.345052 -3.218363,54.336054 -3.231062,54.330869 -3.241281,54.323958 -3.233029,54.316226 -3.232626,54.306864 -3.236994,54.298214 -3.236046,54.289096 -3.228248,54.281283 -3.225373,54.272446 -3.226862,54.263443 -3.222599,54.254616 -3.222733,54.245607 -3.224279,54.236549 -3.210852,54.231893 -3.209864,54.222855 -3.224854,54.220143 -3.23996,54.218223 -3.242586,54.209288 -3.23817,54.200432 -3.232771,54.192003 -3.242471,54.184969 -3.257887,54.185015 -3.271884,54.180759 -3.284439,54.175354 -3.298875,54.171713 -3.324821,54.169976 -3.317302,54.162087 -3.304303,54.157279 -3.301228,54.148345 -3.298623,54.139232 -3.29188,54.131074 -3.284604,54.123093 -3.278007,54.11438 -3.274528,54.105476 -3.268154,54.0971 -3.260339,54.088899 -3.253661,54.080803 -3.246001,54.072845 -3.237062,54.06549 -3.229673,54.057186 -3.2219,54.049238 -3.212439,54.041996 -3.197101,54.041359 -3.181193,54.042074 -3.169388,54.047778 -3.158651,54.055173 -3.144665,54.058797 -3.136948,54.066661 -3.123162,54.071398 -3.126057,54.06249 -3.116637,54.069747 -3.119244,54.07915 -3.119123,54.088428 -3.115543,54.097321 -3.107495,54.105614 -3.095455,54.111811 -3.106387,54.104993 -3.108408,54.095273 -3.108346,54.085734 -3.103582,54.076794 -3.097573,54.067954 -3.095562,54.058543 -3.093589,54.049225 -3.088825,54.057854 -3.085304,54.066602 -3.081187,54.075462 -3.074724,54.083628 -3.06973,54.092694 -3.057892,54.098897 -3.062673,54.090314 -3.063713,54.081147 -3.064734,54.071267 -3.068912,54.062408 -3.061228,54.054268 -3.061542,54.06358 -3.054345,54.071977 -3.044186,54.064846 -3.032693,54.071298 -3.034057,54.061648 -3.030121,54.052776 -3.02755,54.062648 -3.026573,54.072884 -3.02546,54.082614 -3.028526,54.091491 -3.03053,54.100955 -3.040892,54.110753 -3.048205,54.119843 -3.045755,54.129426 -3.040641,54.138285 -3.042644,54.147216 -3.048337,54.155847 -3.04702,54.164884 -3.057157,54.172393 -3.059978,54.182063 -3.051652,54.190012 -3.050154,54.19923 -3.035117,54.20235 -3.024059,54.209221 -3.028192,54.218234 -3.036928,54.22566 -3.051481,54.228892 -3.05608,54.237677 -3.064645,54.245316 -3.064988,54.25435 -3.075583,54.260918 -3.084055,54.268467 -3.089199,54.276997 -3.103911,54.273616 -3.111196,54.265661 -3.108348,54.256814 -3.120475,54.250907 -3.135402,54.248582 -3.130759,54.261424 -3.136943,54.270111 -3.141857,54.279469 -3.136399,54.288064 -3.128252,54.295706 -3.122467,54.304057 -3.129508,54.313236 -3.132619,54.329401 -3.138954,54.337609 -3.145631,54.346941 -3.145314,54.356229 -3.138394,54.364296 -3.135849,54.373207 -3.123935,54.379163 -3.121502,54.389005 -3.125407,54.398064 -3.12286,54.407102 -3.115257,54.415013</coordinates></LinearRing></outerBoundaryIs></Polygon>",142,Barrow and Furness,Barrow and Furness,North West,K02000001,UK,Westminster Constituency
E14000544,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.387109,51.63733 0.387591,51.628303 0.384178,51.619536 0.37788,51.611397 0.380259,51.602465 0.383658,51.59358 0.38139,51.584678 0.382847,51.574877 0.382575,51.565821 0.39178,51.56721 0.408172,51.570155 0.422609,51.567871 0.437041,51.567167 0.451849,51.567862 0.46953,51.568718 0.484736,51.567279 0.493868,51.574454 0.498026,51.583183 0.499314,51.592738 0.498723,51.60637 0.500491,51.615417 0.494539,51.623612 0.478005,51.625174 0.463466,51.623649 0.449306,51.626247 0.443739,51.634837 0.443708,51.643835 0.432477,51.649538 0.418005,51.649687 0.402301,51.650992</coordinates></LinearRing></outerBoundaryIs></Polygon>",31,Basildon and Billericay,Basildon and Billericay,East of England,K02000001,UK,Westminster Constituency
E14000545,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-1.137887,51.265543 -1.152353,51.264152 -1.152386,51.254621 -1.147827,51.240611 -1.145708,51.231529 -1.146227,51.222297 -1.133129,51.225944 -1.120264,51.232273 -1.107454,51.238644 -1.092239,51.245653 -1.080117,51.251188 -1.065167,51.250142 -1.050852,51.247832 -1.035219,51.247244 -1.020705,51.246483 -1.005951,51.248001 -0.991031,51.247384 -0.984566,51.256239 -0.979874,51.265213 -0.97806,51.275129 -0.982414,51.283764 -0.995099,51.288596 -1.003281,51.296892 -1.015311,51.29137 -1.029135,51.293846 -1.043489,51.292653 -1.042032,51.301773 -1.056366,51.299737 -1.07051,51.297843 -1.069792,51.288567 -1.084235,51.289545 -1.098221,51.286506 -1.112516,51.285252 -1.128375,51.286475 -1.134238,51.277816</coordinates></LinearRing></outerBoundaryIs></Polygon>",36,Basingstoke,Basingstoke,South East,K02000001,UK,Westminster Constituency
E14000546,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-1.174427,53.301581 -1.173698,53.292418 -1.177937,53.283746 -1.166489,53.277634 -1.179091,53.272412 -1.189308,53.264359 -1.203015,53.26008 -1.209743,53.251696 -1.210844,53.242445 -1.202087,53.235108 -1.207308,53.226599 -1.209426,53.217678 -1.19395,53.217506 -1.179135,53.219114 -1.163806,53.220943 -1.149493,53.224099 -1.134635,53.225786 -1.122135,53.230801 -1.103297,53.235588 -1.078195,53.239698 -1.065685,53.245008 -1.054152,53.251188 -1.04066,53.255854 -1.027536,53.260832 -1.002043,53.267983 -0.987925,53.264902 -0.973108,53.267097 -0.958168,53.267981 -0.948417,53.274898 -0.961958,53.279136 -0.973489,53.284976 -0.970989,53.293957 -0.95779,53.298375 -0.942806,53.302493 -0.926817,53.303283 -0.91259,53.300226 -0.907377,53.308704 -0.89976,53.317831 -0.885113,53.319926 -0.872451,53.324927 -0.85771,53.323106 -0.842015,53.324481 -0.825565,53.325747 -0.81055,53.3264 -0.798224,53.321186 -0.78311,53.320822 -0.753686,53.320231 -0.764144,53.332079 -0.75666,53.339956 -0.764488,53.34767 -0.766589,53.356641 -0.775993,53.364408 -0.791098,53.363458 -0.787569,53.372243 -0.778475,53.380337 -0.790447,53.385903 -0.776967,53.389962 -0.779192,53.398955 -0.789023,53.405882 -0.788836,53.415365 -0.80363,53.417122 -0.814055,53.423743 -0.816308,53.432726 -0.818481,53.441731 -0.805538,53.447027 -0.79748,53.455043 -0.811934,53.458213 -0.82654,53.460514 -0.841448,53.462405 -0.857555,53.464461 -0.872943,53.463767 -0.887742,53.461887 -0.916246,53.460275 -0.913431,53.469233 -0.901499,53.475866 -0.913128,53.484956 -0.925136,53.494381 -0.935561,53.502496 -0.949028,53.48875 -0.959706,53.4819 -0.972807,53.476798 -0.984987,53.470367 -0.985546,53.461333 -0.993644,53.452938 -0.997379,53.444126 -0.99977,53.435221 -1.012626,53.430471 -1.024585,53.424712 -1.037417,53.43031 -1.051024,53.426365 -1.066066,53.427267 -1.07916,53.422791 -1.094462,53.420757 -1.103162,53.412342 -1.115956,53.407329 -1.115853,53.398227 -1.12896,53.393816 -1.131341,53.384844 -1.130537,53.375552 -1.14378,53.37119 -1.139656,53.36226 -1.149101,53.354332 -1.157704,53.346938 -1.142524,53.346426 -1.149216,53.338232 -1.160592,53.332136 -1.172481,53.326529 -1.183856,53.320224 -1.199744,53.311419</coordinates></LinearRing></outerBoundaryIs></Polygon>",110,Bassetlaw,Bassetlaw,East Midlands,K02000001,UK,Westminster Constituency
E14000547,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.316785,51.374939 -2.326142,51.381764 -2.336981,51.387706 -2.336421,51.396816 -2.326381,51.403271 -2.340985,51.403935 -2.355724,51.402188 -2.370586,51.402746 -2.375694,51.411202 -2.389045,51.406801 -2.402972,51.403955 -2.399462,51.395203 -2.407348,51.387358 -2.412004,51.378843 -2.408468,51.370078 -2.396847,51.364024 -2.385151,51.358661 -2.374269,51.352674 -2.360596,51.356216 -2.346926,51.353372 -2.332563,51.362502 -2.318305,51.363747</coordinates></LinearRing></outerBoundaryIs></Polygon>",23,Bath,Bath,South West,K02000001,UK,Westminster Constituency
E14000548,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-1.694722,53.761221 -1.709911,53.762668 -1.722961,53.758021 -1.731032,53.750319 -1.745291,53.747176 -1.747104,53.738179 -1.760985,53.734532 -1.770083,53.726237 -1.755354,53.722723 -1.74461,53.716062 -1.736403,53.708455 -1.739529,53.699546 -1.734971,53.690911 -1.727223,53.682796 -1.72434,53.68448 -1.711842,53.690468 -1.6977,53.694997 -1.682284,53.695134 -1.66726,53.696332 -1.653184,53.699669 -1.637585,53.698734 -1.622969,53.701119 -1.609331,53.705314 -1.595735,53.709304 -1.584216,53.703093 -1.571129,53.706416 -1.581207,53.713311 -1.593675,53.718722 -1.608274,53.721148 -1.622805,53.718476 -1.629523,53.726567 -1.634045,53.73516 -1.637831,53.747746 -1.655842,53.74577 -1.669948,53.750106 -1.681678,53.756479</coordinates></LinearRing></outerBoundaryIs></Polygon>",37,Batley and Spen,Batley and Spen,Yorkshire and The Humber,K02000001,UK,Westminster Constituency
E14000549,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.191505,51.453194 -0.188704,51.451498 -0.179003,51.458299 -0.168421,51.451183 -0.15442,51.448619 -0.143621,51.441838 -0.14773,51.45234 -0.149693,51.461302 -0.143241,51.470468 -0.133095,51.47701 -0.129491,51.485893 -0.149844,51.48456 -0.164049,51.482665 -0.177816,51.477554 -0.182021,51.468569 -0.195189,51.463898</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,Battersea,Battersea,London,K02000001,UK,Westminster Constituency
E14000550,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.689916,51.605893 -0.704402,51.605793 -0.716749,51.61056 -0.732094,51.610429 -0.745727,51.613978 -0.766595,51.612596 -0.769779,51.603464 -0.766378,51.594458 -0.766682,51.585432 -0.784446,51.583085 -0.787752,51.574162 -0.800609,51.56996 -0.801356,51.560283 -0.791167,51.552746 -0.778621,51.561657 -0.765661,51.566222 -0.751138,51.56747 -0.739485,51.57289 -0.726976,51.577415 -0.712651,51.572938 -0.710603,51.563961 -0.696206,51.565039 -0.691214,51.556581 -0.691535,51.547462 -0.697248,51.538869 -0.699843,51.529804 -0.701606,51.520313 -0.702863,51.510844 -0.688865,51.508647 -0.682099,51.500665 -0.674271,51.49307 -0.662302,51.487924 -0.647408,51.489268 -0.634118,51.493123 -0.64223,51.500625 -0.655799,51.504465 -0.653643,51.513479 -0.659693,51.521758 -0.653943,51.530093 -0.643692,51.536673 -0.629295,51.538735 -0.616509,51.533994 -0.604127,51.529281 -0.590099,51.52416 -0.578674,51.52973 -0.569194,51.522294 -0.567337,51.513372 -0.553968,51.509131 -0.53931,51.509575 -0.528228,51.503607 -0.531838,51.493393 -0.505771,51.494573 -0.490044,51.494746 -0.485556,51.510026 -0.490872,51.525957 -0.491753,51.535008 -0.491506,51.544003 -0.483016,51.551444 -0.477008,51.559623 -0.484002,51.574966 -0.491058,51.582822 -0.497873,51.59078 -0.500617,51.599687 -0.522522,51.605059 -0.536109,51.598732 -0.547557,51.592913 -0.562225,51.591883 -0.576936,51.591547 -0.591219,51.592898 -0.604576,51.597654 -0.611956,51.605817 -0.616574,51.614603 -0.612231,51.623195 -0.612745,51.632414 -0.627204,51.6312 -0.641238,51.633466 -0.641929,51.624358 -0.652633,51.61829 -0.66103,51.6109 -0.67593,51.608213</coordinates></LinearRing></outerBoundaryIs></Polygon>",81,Beaconsfield,Beaconsfield,South East,K02000001,UK,Westminster Constituency
E14000551,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.041775,51.38929 -0.037168,51.379864 -0.025138,51.374892 -0.02373,51.365685 -0.015048,51.358491 -0.00292,51.345522 0.009748,51.34986 0.024026,51.351073 0.039831,51.349337 0.047177,51.357487 0.054276,51.365538 0.054227,51.374602 0.061208,51.38255 0.065472,51.391278 0.044454,51.389886 0.030531,51.392745 0.016074,51.391861 0.011553,51.400537 0.000897,51.406801 -0.007692,51.414483 -0.034484,51.419694 -0.030492,51.410124 -0.037642,51.402319 -0.050472,51.398039</coordinates></LinearRing></outerBoundaryIs></Polygon>",25,Beckenham,Beckenham,London,K02000001,UK,Westminster Constituency
E14000552,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.520472,52.118502 -0.518533,52.109477 -0.510871,52.097111 -0.50086,52.090427 -0.488142,52.085855 -0.485205,52.09513 -0.487091,52.104524 -0.480444,52.112669 -0.471198,52.119691 -0.448494,52.114303 -0.434762,52.117473 -0.423365,52.123327 -0.410796,52.128641 -0.412959,52.137611 -0.405762,52.145448 -0.412487,52.15407 -0.426245,52.157296 -0.442152,52.162938 -0.45541,52.166744 -0.466831,52.160915 -0.48005,52.156661 -0.488763,52.149278 -0.493912,52.13949 -0.498774,52.130989 -0.505517,52.118237</coordinates></LinearRing></outerBoundaryIs></Polygon>",26,Bedford,Bedford,East of England,K02000001,UK,Westminster Constituency
E14000553,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.109188,51.509871 -0.108925,51.508441 -0.109516,51.498365 -0.10552,51.488769 -0.105554,51.479147 -0.085027,51.489446 -0.076608,51.48208 -0.063393,51.486237 -0.049358,51.490021 -0.029948,51.493563 -0.031654,51.506546 -0.04598,51.507707 -0.057225,51.502081 -0.08019,51.50687</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,Bermondsey and Old Southwark,Bermondsey and Old Southwark,London,K02000001,UK,Westminster Constituency
E14000554,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.180922,55.46484 -2.18852,55.456704 -2.193292,55.447213 -2.202562,55.439824 -2.215995,55.434614 -2.230334,55.430015 -2.246055,55.432052 -2.261452,55.429987 -2.277625,55.426366 -2.29168,55.421088 -2.300942,55.413612 -2.313116,55.407469 -2.329094,55.408519 -2.338305,55.40116 -2.335557,55.39229 -2.334757,55.383233 -2.33747,55.367279 -2.319117,55.362198 -2.306474,55.356733 -2.295347,55.350105 -2.288705,55.341419 -2.278772,55.333082 -2.262507,55.331566 -2.246574,55.32981 -2.246516,55.320471 -2.230614,55.318664 -2.215211,55.31577 -2.202046,55.310778 -2.185834,55.311202 -2.169942,55.308455 -2.165301,55.299692 -2.162182,55.290787 -2.149404,55.284977 -2.150775,55.275828 -2.15384,55.26685 -2.156129,55.25762 -2.139985,55.253912 -2.126597,55.24788 -2.118065,55.239241 -2.123003,55.230187 -2.136979,55.225978 -2.146089,55.21833 -2.152709,55.210097 -2.160578,55.202166 -2.163767,55.193266 -2.165043,55.184252 -2.148808,55.185416 -2.140031,55.192903 -2.124791,55.195277 -2.109052,55.196192 -2.094121,55.193388 -2.09398,55.184329 -2.079588,55.180253 -2.06577,55.175938 -2.052205,55.184883 -2.037974,55.189686 -2.023049,55.193318 -2.004553,55.194073 -1.999454,55.185384 -1.989598,55.177451 -1.988401,55.16514 -1.980944,55.157221 -1.972855,55.149511 -1.958623,55.145613 -1.958846,55.136589 -1.954886,55.127586 -1.96493,55.120679 -1.971937,55.11185 -1.985011,55.105905 -1.98999,55.097308 -1.997886,55.089518 -1.987277,55.082596 -1.969722,55.082922 -1.953423,55.085907 -1.937438,55.087245 -1.924954,55.081303 -1.908954,55.081708 -1.900154,55.073578 -1.884632,55.071509 -1.870628,55.067448 -1.855293,55.063915 -1.842793,55.07025 -1.83499,55.078186 -1.819467,55.079487 -1.807621,55.085438 -1.808367,55.094579 -1.823883,55.095911 -1.824253,55.10519 -1.812931,55.11143 -1.821114,55.119108 -1.825941,55.12784 -1.830527,55.136585 -1.815829,55.139919 -1.800102,55.139709 -1.784965,55.142702 -1.770091,55.139635 -1.761464,55.152804 -1.753672,55.160946 -1.745243,55.168597 -1.744979,55.177784 -1.749823,55.18653 -1.753391,55.195315 -1.755335,55.204571 -1.739177,55.208418 -1.723501,55.211978 -1.710179,55.216825 -1.695838,55.220975 -1.680536,55.217847 -1.666025,55.2142 -1.650338,55.213022 -1.634293,55.213067 -1.619403,55.210158 -1.603282,55.211742 -1.587288,55.212101 -1.581168,55.203566 -1.565447,55.204016 -1.549915,55.205667 -1.53381,55.205862 -1.517914,55.206966 -1.525432,55.223057 -1.529273,55.23183 -1.539636,55.238749 -1.550024,55.245531 -1.556996,55.253634 -1.561638,55.262341 -1.565641,55.271073 -1.567445,55.280254 -1.567251,55.289312 -1.561003,55.29812 -1.554998,55.306435 -1.541978,55.311515 -1.540246,55.320517 -1.552214,55.326371 -1.562005,55.333475 -1.573481,55.339705 -1.585306,55.345742 -1.593161,55.353775 -1.599298,55.362676 -1.602898,55.371441 -1.603969,55.380487 -1.600382,55.389303 -1.589291,55.395823 -1.585694,55.404743 -1.570411,55.408129 -1.571687,55.417131 -1.569095,55.426026 -1.575602,55.434265 -1.589692,55.438533 -1.585531,55.447389 -1.590817,55.455869 -1.588942,55.464806 -1.591916,55.473632 -1.59212,55.482641 -1.594039,55.491614 -1.608168,55.49569 -1.613715,55.504127 -1.615664,55.513249 -1.614147,55.522205 -1.624026,55.529268 -1.631847,55.537214 -1.631899,55.546305 -1.620684,55.552765 -1.62966,55.560226 -1.63684,55.568253 -1.636712,55.577385 -1.646411,55.584533 -1.66175,55.586842 -1.670919,55.59437 -1.682749,55.600549 -1.691334,55.608121 -1.705936,55.612402 -1.720462,55.616641 -1.735497,55.619871 -1.749217,55.624909 -1.762631,55.631157 -1.772618,55.638347 -1.780113,55.646617 -1.784536,55.655309 -1.795837,55.661734 -1.81123,55.664039 -1.824051,55.669431 -1.808378,55.671187 -1.793193,55.668301 -1.77704,55.669187 -1.778937,55.678246 -1.788045,55.685705 -1.802866,55.689518 -1.81901,55.688918 -1.833336,55.693358 -1.847386,55.697661 -1.863496,55.70006 -1.878525,55.703089 -1.893914,55.70634 -1.909626,55.710403 -1.924184,55.715278 -1.936687,55.720891 -1.947773,55.727526 -1.959359,55.733928 -1.967657,55.741615 -1.977452,55.748869 -1.986721,55.756545 -1.98328,55.765709 -1.990101,55.773881 -1.996235,55.782467 -2.00416,55.790355 -2.015543,55.796874 -2.026235,55.803561 -2.033207,55.81166 -2.045502,55.805383 -2.061121,55.802714 -2.073406,55.796254 -2.087023,55.791415 -2.085897,55.781789 -2.087405,55.772733 -2.085701,55.763136 -2.102026,55.761953 -2.107237,55.75328 -2.117222,55.746053 -2.122299,55.737433 -2.137643,55.740433 -2.149941,55.73453 -2.14877,55.725201 -2.164539,55.722749 -2.177248,55.717312 -2.169597,55.709312 -2.181314,55.703038 -2.191708,55.69596 -2.198789,55.687836 -2.208856,55.680726 -2.219718,55.673744 -2.217904,55.664737 -2.232266,55.660687 -2.242823,55.653961 -2.234667,55.646161 -2.245689,55.639585 -2.258976,55.644662 -2.275033,55.642646 -2.291418,55.644447 -2.307894,55.64672 -2.322978,55.643476 -2.330938,55.63527 -2.325718,55.626599 -2.310162,55.628899 -2.316088,55.62046 -2.307949,55.611806 -2.294389,55.605688 -2.287213,55.59743 -2.290941,55.588456 -2.287376,55.579166 -2.274503,55.573902 -2.264112,55.566718 -2.25216,55.560635 -2.240476,55.554178 -2.232851,55.545473 -2.233532,55.535766 -2.226917,55.527246 -2.22677,55.518045 -2.228038,55.508115 -2.215565,55.501825 -2.207024,55.49407 -2.204356,55.485003 -2.201798,55.475778 -2.186432,55.473563 -2.165513,55.468381</coordinates></LinearRing></outerBoundaryIs></Polygon>",265,Berwick-upon-Tweed,Berwick-upon-Tweed,North East,K02000001,UK,Westminster Constituency
E14000555,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.072764,51.510804 -0.053243,51.514129 -0.037858,51.512651 -0.036516,51.522169 -0.013647,51.52984 -0.016572,51.543364 -0.031065,51.543541 -0.042391,51.537 -0.056815,51.534605 -0.070531,51.531003 -0.078471,51.52151</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,Bethnal Green and Bow,Bethnal Green and Bow,London,K02000001,UK,Westminster Constituency
E14000556,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.635773,53.811982 -0.632842,53.803023 -0.618819,53.799226 -0.603636,53.799843 -0.588515,53.80146 -0.574498,53.80499 -0.561407,53.810285 -0.547929,53.814832 -0.539208,53.807075 -0.524181,53.80519 -0.509193,53.806908 -0.493913,53.808559 -0.477646,53.811442 -0.465372,53.817076 -0.44578,53.820627 -0.435052,53.814094 -0.428149,53.805593 -0.412881,53.805332 -0.397787,53.803531 -0.382721,53.801752 -0.364756,53.803694 -0.350171,53.808756 -0.335049,53.811149 -0.31884,53.812859 -0.309437,53.805058 -0.294381,53.792974 -0.282859,53.7853 -0.267536,53.784253 -0.252722,53.781238 -0.252135,53.769982 -0.251538,53.760988 -0.241814,53.753824 -0.244875,53.744942 -0.252035,53.732055 -0.237436,53.720003 -0.230857,53.711769 -0.224098,53.703639 -0.216722,53.695203 -0.206819,53.68815 -0.195947,53.681034 -0.184924,53.674008 -0.17534,53.666781 -0.165185,53.659355 -0.154336,53.652962 -0.143826,53.646268 -0.131933,53.639479 -0.116907,53.638092 -0.127108,53.644787 -0.115706,53.638288 -0.105449,53.631404 -0.089843,53.629834 -0.074437,53.629178 -0.058738,53.62837 -0.041396,53.628052 -0.025128,53.627874 -0.007145,53.627148 0.008296,53.625372 0.022223,53.621461 0.036405,53.61731 0.049951,53.613098 0.064375,53.610316 0.077765,53.606067 0.088936,53.5995 0.104851,53.5979 0.117877,53.593118 0.115785,53.583712 0.115334,53.574687 0.125896,53.581926 0.136796,53.588739 0.145522,53.596181 0.149832,53.605003 0.147762,53.614074 0.143127,53.62271 0.138843,53.631884 0.135143,53.64078 0.129975,53.649235 0.124521,53.657624 0.116701,53.665506 0.10735,53.672731 0.099683,53.680532 0.089645,53.687403 0.080212,53.694727 0.071683,53.702266 0.063715,53.709963 0.053956,53.716872 0.044323,53.724263 0.035747,53.731906 0.027678,53.739576 0.018332,53.746878 0.009045,53.754129 0.000101,53.761438 -0.008744,53.768971 -0.018117,53.776204 -0.02753,53.78331 -0.036135,53.79089 -0.044918,53.798358 -0.053187,53.80623 -0.061768,53.813745 -0.070823,53.820983 -0.078452,53.828768 -0.086432,53.83647 -0.095628,53.843857 -0.104868,53.851072 -0.113839,53.85866 -0.121945,53.86638 -0.12963,53.874481 -0.137229,53.882458 -0.143505,53.891259 -0.150582,53.899455 -0.15604,53.908278 -0.160714,53.916995 -0.166919,53.925655 -0.172311,53.934128 -0.177841,53.942724 -0.182897,53.951203 -0.187599,53.959782 -0.212432,53.959804 -0.217872,53.968202 -0.232998,53.966817 -0.248229,53.966205 -0.258774,53.959527 -0.256235,53.950632 -0.259484,53.941667 -0.274732,53.939339 -0.275818,53.930216 -0.271946,53.918097 -0.275772,53.907768 -0.276417,53.898171 -0.291509,53.900045 -0.30645,53.902651 -0.321961,53.900908 -0.331927,53.908046 -0.34692,53.909842 -0.362227,53.908308 -0.375796,53.913548 -0.390585,53.915723 -0.402926,53.921867 -0.418211,53.923159 -0.430603,53.928534 -0.445551,53.93046 -0.458957,53.934893 -0.474455,53.935329 -0.488809,53.938812 -0.504008,53.936739 -0.518821,53.938912 -0.537347,53.940938 -0.553193,53.940491 -0.568629,53.940256 -0.583993,53.939818 -0.598972,53.93758 -0.61476,53.937368 -0.629058,53.934212 -0.633545,53.925243 -0.64147,53.917414 -0.630581,53.910368 -0.616207,53.905188 -0.602842,53.900614 -0.597146,53.890822 -0.591715,53.882322 -0.587134,53.873617 -0.583067,53.864514 -0.579038,53.855562 -0.57974,53.846543 -0.593974,53.842966 -0.60875,53.839318 -0.623567,53.836469 -0.637395,53.832319 -0.644988,53.824247 -0.650271,53.815648</coordinates></LinearRing></outerBoundaryIs></Polygon>",170,Beverley and Holderness,Beverley and Holderness,Yorkshire and The Humber,K02000001,UK,Westminster Constituency
